,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
936,7.0,0.003740740740740741,-0.037037037037037035,0.468,3.7905018518518516,0.000161865569272976
937,7.0,0.0037222222222222223,0.0,0.4685,3.77823962962963,0.00016049382716049366
938,7.0,0.0037222222222222223,0.0,0.469,3.764858518518519,0.00016049382716049366
939,7.0,0.0037222222222222223,0.0,0.4695,3.751804074074074,0.00016049382716049366
940,7.0,0.0037222222222222223,-0.037037037037037035,0.47,3.7391477777777786,0.00016049382716049366
941,7.0,0.003703703703703704,0.0,0.4705,3.726656666666665,0.00012071330589849083
942,7.0,0.003703703703703704,0.0,0.471,3.713177037037038,0.00012071330589849083
943,7.0,0.003703703703703704,0.0,0.4715,3.700730000000001,0.00012071330589849083
944,7.0,0.003703703703703704,0.0,0.472,3.687905185185185,0.00012071330589849083
945,7.0,0.003703703703703704,0.0,0.4725,3.6750570370370363,0.00012071330589849083
946,7.0,0.003703703703703704,-0.037037037037037035,0.473,3.662396296296296,0.00012071330589849083
947,7.0,0.003685185185185185,-0.037037037037037035,0.4735,3.6504000000000008,0.00011659807956104373
948,7.0,0.0036666666666666666,0.0,0.474,3.638522222222222,0.00011111111111111427
949,6.925925925925926,0.0036666666666666666,0.0,0.4745,3.626004444444445,0.00011111111111111427
950,6.925925925925926,0.0036666666666666666,0.0,0.475,3.613674074074074,0.00011111111111111427
951,6.888888888888889,0.0036666666666666666,-0.07407407407407407,0.4755,3.6013214814814805,0.00011111111111111427
952,6.814814814814815,0.00362962962962963,-0.07407407407407407,0.476,3.590041851851851,0.00013305898491083567
953,6.814814814814815,0.0035925925925925925,-0.037037037037037035,0.4765,3.578812962962962,0.00014951989026063117
954,6.777777777777778,0.003574074074074074,-0.07407407407407407,0.477,3.566798888888888,0.00017421124828532442
955,6.7407407407407405,0.0035370370370370373,-0.037037037037037035,0.4775,3.55532037037037,0.00018244170096021507
956,6.666666666666667,0.0035185185185185185,0.0,0.478,3.5438355555555563,0.0002030178326474612
957,6.62962962962963,0.0035185185185185185,-0.037037037037037035,0.4785,3.531631851851852,0.0002030178326474612
958,6.62962962962963,0.0035,-0.037037037037037035,0.479,3.5209603703703714,0.00018518518518518688
959,6.62962962962963,0.0034814814814814812,0.0,0.4795,3.5096933333333333,0.0002030178326474612
960,6.555555555555555,0.0034814814814814812,-0.037037037037037035,0.48,3.4987137037037037,0.0002030178326474612
961,6.444444444444445,0.003462962962962963,0.0,0.4805,3.488125185185186,0.00018244170096022217
962,6.407407407407407,0.003462962962962963,0.0,0.481,3.47653074074074,0.00018244170096022217
963,6.37037037037037,0.003462962962962963,-0.037037037037037035,0.4815,3.4655585185185194,0.00018244170096022217
964,6.333333333333333,0.003444444444444445,-0.037037037037037035,0.482,3.454764074074074,0.0001604938271604901
965,6.333333333333333,0.003425925925925926,-0.07407407407407407,0.4825,3.4443774074074076,0.00017421124828532087
966,6.333333333333333,0.0033888888888888888,0.0,0.483,3.4336766666666665,0.00019753086419753175
967,6.2592592592592595,0.0033888888888888888,0.0,0.4835,3.42291111111111,0.00019753086419753175
968,6.222222222222222,0.0033888888888888888,-0.14814814814814814,0.484,3.4117633333333326,0.00019753086419753175
969,6.185185185185185,0.0033148148148148147,-0.037037037037037035,0.4845,3.4026344444444447,0.00019067215363511637
970,6.148148148148148,0.0032962962962962963,-0.18518518518518517,0.485,3.3915062962962974,0.000194787379972567
971,6.148148148148148,0.003203703703703704,0.0,0.4855,3.383058148148148,0.00015775034293552892
972,6.111111111111111,0.003203703703703704,0.0,0.486,3.371177777777778,0.00015775034293552892
973,6.111111111111111,0.003203703703703704,0.0,0.4865,3.3610903703703707,0.00015775034293552892
974,6.111111111111111,0.003203703703703704,-0.07407407407407407,0.487,3.3502551851851856,0.00015775034293552892
975,6.111111111111111,0.0031666666666666666,-0.037037037037037035,0.4875,3.340682592592592,0.0001481481481481488
976,6.074074074074074,0.003148148148148148,-0.037037037037037035,0.488,3.329942222222223,0.00014128943758572987
977,6.074074074074074,0.0031296296296296298,0.0,0.4885,3.3197633333333334,0.00013305898491083567
978,6.074074074074074,0.0031296296296296298,0.0,0.489,3.309575925925926,0.00013305898491083567
979,6.037037037037037,0.0031296296296296298,0.0,0.4895,3.2995877777777767,0.00013305898491083567
980,6.037037037037037,0.0031296296296296298,-0.037037037037037035,0.49,3.289507777777778,0.00013305898491083567
981,6.037037037037037,0.0031111111111111114,0.0,0.4905,3.280200370370371,0.00012345679012345557
982,6.037037037037037,0.0031111111111111114,0.0,0.491,3.2700803703703705,0.00012345679012345557
983,6.037037037037037,0.0031111111111111114,0.0,0.4915,3.2608211111111114,0.00012345679012345557
984,6.037037037037037,0.0031111111111111114,0.0,0.492,3.2502218518518524,0.00012345679012345557
985,6.037037037037037,0.0031111111111111114,0.0,0.4925,3.2412185185185187,0.00012345679012345557
986,6.037037037037037,0.0031111111111111114,-0.037037037037037035,0.493,3.231755185185185,0.00012345679012345557
987,6.037037037037037,0.0030925925925925925,-0.037037037037037035,0.4935,3.2228544444444447,0.00011248285322359308
988,6.0,0.003074074074074074,0.0,0.494,3.2135659259259257,6.310013717421014e-05
989,6.0,0.003074074074074074,0.0,0.4945,3.204637777777778,6.310013717421014e-05
990,6.0,0.003074074074074074,0.0,0.495,3.195912592592592,6.310013717421014e-05
991,6.0,0.003074074074074074,0.0,0.4955,3.186726666666667,6.310013717421014e-05
992,6.0,0.003074074074074074,0.0,0.496,3.1779662962962956,6.310013717421014e-05
993,6.0,0.003074074074074074,-0.07407407407407407,0.4965,3.169337037037038,6.310013717421014e-05
994,6.0,0.0030370370370370373,-0.037037037037037035,0.497,3.162161851851853,7.13305898491079e-05
995,5.925925925925926,0.0030185185185185185,-0.07407407407407407,0.4975,3.1537933333333337,5.48696844993124e-05
996,5.925925925925926,0.0029814814814814812,0.0,0.498,3.146141481481481,1.783264746227786e-05
997,5.888888888888889,0.0029814814814814812,0.0,0.4985,3.137670740740741,1.783264746227786e-05
998,5.888888888888889,0.0029814814814814812,0.0,0.499,3.129480370370371,1.783264746227786e-05
999,5.888888888888889,0.0029814814814814812,-0.07407407407407407,0.4995,3.1214177777777774,1.783264746227786e-05
1000,5.888888888888889,0.002944444444444445,0.0,0.5,3.114083703703703,4.9382716049379386e-05
1001,5.851851851851852,0.002944444444444445,0.0,0.5005,3.1058481481481484,4.9382716049379386e-05
1002,5.851851851851852,0.002944444444444445,0.0,0.501,3.0972188888888885,4.9382716049379386e-05
1003,5.851851851851852,0.002944444444444445,0.0,0.5015,3.089020740740741,4.9382716049379386e-05
1004,5.814814814814815,0.002944444444444445,0.0,0.502,3.080880370370371,4.9382716049379386e-05
1005,5.777777777777778,0.002944444444444445,0.0,0.5025,3.0730240740740733,4.9382716049379386e-05
1006,5.777777777777778,0.002944444444444445,-0.037037037037037035,0.503,3.0651518518518532,4.9382716049379386e-05
1007,5.777777777777778,0.002925925925925926,0.0,0.5035,3.05771074074074,6.310013717421014e-05
1008,5.777777777777778,0.002925925925925926,0.0,0.504,3.049657037037037,6.310013717421014e-05
1009,5.7407407407407405,0.002925925925925926,0.0,0.5045,3.0416614814814813,6.310013717421014e-05
1010,5.7407407407407405,0.002925925925925926,0.0,0.505,3.0338018518518517,6.310013717421014e-05
1011,5.7407407407407405,0.002925925925925926,0.0,0.5055,3.026074074074075,6.310013717421014e-05
1012,5.7407407407407405,0.002925925925925926,0.0,0.506,3.018258148148147,6.310013717421014e-05
1013,5.7407407407407405,0.002925925925925926,-0.037037037037037035,0.5065,3.0102733333333336,6.310013717421014e-05
1014,5.7407407407407405,0.0029074074074074076,0.0,0.507,3.0027270370370363,7.5445816186555e-05
1015,5.7407407407407405,0.0029074074074074076,0.0,0.5075,2.9944840740740735,7.5445816186555e-05
1016,5.7407407407407405,0.0029074074074074076,0.0,0.508,2.986603333333334,7.5445816186555e-05
1017,5.7407407407407405,0.0029074074074074076,0.0,0.5085,2.978554074074074,7.5445816186555e-05
1018,5.7407407407407405,0.0029074074074074076,0.0,0.509,2.9709440740740742,7.5445816186555e-05
1019,5.703703703703703,0.0029074074074074076,0.0,0.5095,2.9630900000000002,7.5445816186555e-05
1020,5.703703703703703,0.0029074074074074076,0.0,0.51,2.955068518518518,7.5445816186555e-05
1021,5.666666666666667,0.0029074074074074076,0.0,0.5105,2.947182592592592,7.5445816186555e-05
1022,5.666666666666667,0.0029074074074074076,0.0,0.511,2.9386696296296293,7.5445816186555e-05
1023,5.666666666666667,0.0029074074074074076,0.0,0.5115,2.930597407407407,7.5445816186555e-05
1024,5.666666666666667,0.0029074074074074076,0.0,0.512,2.9225111111111115,7.5445816186555e-05
1025,5.666666666666667,0.0029074074074074076,0.0,0.5125,2.9143296296296306,7.5445816186555e-05
1026,5.666666666666667,0.0029074074074074076,0.0,0.513,2.9061292592592594,7.5445816186555e-05
1027,5.666666666666667,0.0029074074074074076,0.0,0.5135,2.8980681481481487,7.5445816186555e-05
1028,5.666666666666667,0.0029074074074074076,0.0,0.514,2.8902199999999993,7.5445816186555e-05
1029,5.666666666666667,0.0029074074074074076,0.0,0.5145,2.8822022222222223,7.5445816186555e-05
1030,5.666666666666667,0.0029074074074074076,0.0,0.515,2.8740892592592586,7.5445816186555e-05
1031,5.62962962962963,0.0029074074074074076,0.0,0.5155,2.866191481481481,7.5445816186555e-05
1032,5.62962962962963,0.0029074074074074076,0.0,0.516,2.857891111111112,7.5445816186555e-05
1033,5.62962962962963,0.0029074074074074076,0.0,0.5165,2.8498048148148145,7.5445816186555e-05
1034,5.62962962962963,0.0029074074074074076,0.0,0.517,2.8417803703703703,7.5445816186555e-05
1035,5.62962962962963,0.0029074074074074076,0.0,0.5175,2.8337381481481487,7.5445816186555e-05
1036,5.62962962962963,0.0029074074074074076,0.0,0.518,2.825292962962963,7.5445816186555e-05
1037,5.62962962962963,0.0029074074074074076,0.0,0.5185,2.8171385185185183,7.5445816186555e-05
1038,5.62962962962963,0.0029074074074074076,0.0,0.519,2.8088133333333336,7.5445816186555e-05
1039,5.62962962962963,0.0029074074074074076,0.0,0.5195,2.8005496296296304,7.5445816186555e-05
1040,5.62962962962963,0.0029074074074074076,0.0,0.52,2.7924988888888893,7.5445816186555e-05
1041,5.62962962962963,0.0029074074074074076,0.0,0.5205,2.783887777777778,7.5445816186555e-05
1042,5.62962962962963,0.0029074074074074076,0.0,0.521,2.7757274074074076,7.5445816186555e-05
1043,5.62962962962963,0.0029074074074074076,0.0,0.5215,2.7672366666666672,7.5445816186555e-05
1044,5.592592592592593,0.0029074074074074076,0.0,0.522,2.759117407407407,7.5445816186555e-05
1045,5.555555555555555,0.0029074074074074076,0.0,0.5225,2.7504348148148154,7.5445816186555e-05
1046,5.555555555555555,0.0029074074074074076,0.0,0.523,2.7418911111111117,7.5445816186555e-05
1047,5.555555555555555,0.0029074074074074076,0.0,0.5235,2.733406666666667,7.5445816186555e-05
1048,5.555555555555555,0.0029074074074074076,0.0,0.524,2.7250611111111116,7.5445816186555e-05
1049,5.518518518518518,0.0029074074074074076,0.0,0.5245,2.7164633333333335,7.5445816186555e-05
1050,5.518518518518518,0.0029074074074074076,0.0,0.525,2.707847777777778,7.5445816186555e-05
1051,5.518518518518518,0.0029074074074074076,0.0,0.5255,2.6992914814814815,7.5445816186555e-05
1052,5.518518518518518,0.0029074074074074076,0.0,0.526,2.6909525925925926,7.5445816186555e-05
1053,5.518518518518518,0.0029074074074074076,0.0,0.5265,2.6823603703703705,7.5445816186555e-05
1054,5.518518518518518,0.0029074074074074076,0.0,0.527,2.6739859259259267,7.5445816186555e-05
1055,5.518518518518518,0.0029074074074074076,0.0,0.5275,2.66583037037037,7.5445816186555e-05
1056,5.518518518518518,0.0029074074074074076,0.0,0.528,2.6572633333333333,7.5445816186555e-05
1057,5.518518518518518,0.0029074074074074076,0.0,0.5285,2.6490737037037033,7.5445816186555e-05
1058,5.518518518518518,0.0029074074074074076,0.0,0.529,2.640625555555556,7.5445816186555e-05
1059,5.518518518518518,0.0029074074074074076,0.0,0.5295,2.632085185185186,7.5445816186555e-05
1060,5.518518518518518,0.0029074074074074076,0.0,0.53,2.623524444444445,7.5445816186555e-05
1061,5.518518518518518,0.0029074074074074076,0.0,0.5305,2.615103703703704,7.5445816186555e-05
1062,5.444444444444445,0.0029074074074074076,0.0,0.531,2.606665185185185,7.5445816186555e-05
1063,5.407407407407407,0.0029074074074074076,-0.07407407407407407,0.5315,2.597890370370371,7.5445816186555e-05
1064,5.407407407407407,0.0028703703703703703,-0.037037037037037035,0.532,2.589608518518519,9.602194787380114e-05
1065,5.407407407407407,0.0028518518518518515,0.0,0.5325,2.580896296296296,0.00010425240054869888
1066,5.407407407407407,0.0028518518518518515,-0.037037037037037035,0.533,2.5724655555555556,0.00010425240054869888
1067,5.407407407407407,0.0028333333333333335,0.0,0.5335,2.5645140740740735,0.00011111111111111071
1068,5.37037037037037,0.0028333333333333335,0.0,0.534,2.5560470370370365,0.00011111111111111071
1069,5.333333333333333,0.0028333333333333335,-0.037037037037037035,0.5345,2.547561481481481,0.00011111111111111071
1070,5.333333333333333,0.0028148148148148147,-0.037037037037037035,0.535,2.539878888888889,0.00011659807956104196
1071,5.296296296296297,0.0027962962962962963,0.0,0.5355,2.5318596296296287,0.00012071330589849083
1072,5.2592592592592595,0.0027962962962962963,-0.037037037037037035,0.536,2.5237214814814815,0.00012071330589849083
1073,5.222222222222222,0.002777777777777778,-0.037037037037037035,0.5365,2.5162292592592594,0.00012345679012345734
1074,5.222222222222222,0.002759259259259259,-0.037037037037037035,0.537,2.508562222222222,0.00012482853223594147
1075,5.185185185185185,0.002740740740740741,-0.037037037037037035,0.5375,2.501117777777777,0.00012482853223593792
1076,5.074074074074074,0.0027222222222222222,-0.037037037037037035,0.538,2.494143333333333,0.00012345679012345557
1077,5.0,0.002703703703703704,-0.1111111111111111,0.5385,2.4866662962962955,0.00012071330589849083
1078,4.962962962962963,0.002648148148148148,-0.037037037037037035,0.539,2.480672222222222,0.00014128943758573166
1079,4.851851851851852,0.0026296296296296298,-0.07407407407407407,0.5395,2.4733303703703706,0.000170096021947872
1080,4.814814814814815,0.0025925925925925925,-0.14814814814814814,0.54,2.4669637037037035,0.00014951989026063296
1081,4.814814814814815,0.0025185185185185185,-0.07407407407407407,0.5405,2.461448518518518,0.0001289437585733868
1082,4.703703703703703,0.002481481481481481,0.0,0.541,2.4549833333333333,0.00016598079561042488
1083,4.666666666666667,0.002481481481481481,0.0,0.5415,2.4486996296296297,0.00016598079561042488
1084,4.666666666666667,0.002481481481481481,-0.07407407407407407,0.542,2.44289,0.00016598079561042488
1085,4.666666666666667,0.002444444444444445,-0.07407407407407407,0.5425,2.437682962962963,0.00012345679012345557
1086,4.62962962962963,0.0024074074074074076,0.0,0.543,2.432138888888889,0.00011248285322359486
1087,4.62962962962963,0.0024074074074074076,-0.037037037037037035,0.5435,2.426294074074074,0.00011248285322359486
1088,4.62962962962963,0.0023888888888888887,0.0,0.544,2.420948888888889,8.641975308642102e-05
1089,4.62962962962963,0.0023888888888888887,0.0,0.5445,2.4152414814814813,8.641975308642102e-05
1090,4.62962962962963,0.0023888888888888887,0.0,0.545,2.41001037037037,8.641975308642102e-05
1091,4.62962962962963,0.0023888888888888887,0.0,0.5455,2.404526666666667,8.641975308642102e-05
1092,4.62962962962963,0.0023888888888888887,0.0,0.546,2.399274444444444,8.641975308642102e-05
1093,4.62962962962963,0.0023888888888888887,0.0,0.5465,2.394092962962963,8.641975308642102e-05
1094,4.592592592592593,0.0023888888888888887,0.0,0.547,2.3886540740740747,8.641975308642102e-05
1095,4.592592592592593,0.0023888888888888887,0.0,0.5475,2.3832022222222227,8.641975308642102e-05
1096,4.555555555555555,0.0023888888888888887,0.0,0.548,2.3779862962962968,8.641975308642102e-05
1097,4.555555555555555,0.0023888888888888887,0.0,0.5485,2.372591851851852,8.641975308642102e-05
1098,4.481481481481482,0.0023888888888888887,0.0,0.549,2.36694037037037,8.641975308642102e-05
1099,4.481481481481482,0.0023888888888888887,0.0,0.5495,2.3611085185185186,8.641975308642102e-05
1100,4.481481481481482,0.0023888888888888887,0.0,0.55,2.3559259259259258,8.641975308642102e-05
1101,4.481481481481482,0.0023888888888888887,0.0,0.5505,2.3507322222222222,8.641975308642102e-05
1102,4.481481481481482,0.0023888888888888887,0.0,0.551,2.3455266666666668,8.641975308642102e-05
1103,4.444444444444445,0.0023888888888888887,0.0,0.5515,2.340228518518518,8.641975308642102e-05
1104,4.444444444444445,0.0023888888888888887,0.0,0.552,2.3348348148148146,8.641975308642102e-05
1105,4.444444444444445,0.0023888888888888887,0.0,0.5525,2.3295096296296296,8.641975308642102e-05
1106,4.444444444444445,0.0023888888888888887,0.0,0.553,2.32409,8.641975308642102e-05
1107,4.444444444444445,0.0023888888888888887,-0.037037037037037035,0.5535,2.318825925925926,8.641975308642102e-05
1108,4.444444444444445,0.0023703703703703703,0.0,0.554,2.31366,9.602194787380114e-05
1109,4.444444444444445,0.0023703703703703703,0.0,0.5545,2.30803925925926,9.602194787380114e-05
1110,4.444444444444445,0.0023703703703703703,0.0,0.555,2.3027381481481486,9.602194787380114e-05
1111,4.407407407407407,0.0023703703703703703,0.0,0.5555,2.297343333333333,9.602194787380114e-05
1112,4.407407407407407,0.0023703703703703703,0.0,0.556,2.2918514814814817,9.602194787380114e-05
1113,4.407407407407407,0.0023703703703703703,0.0,0.5565,2.286515185185185,9.602194787380114e-05
1114,4.407407407407407,0.0023703703703703703,0.0,0.557,2.2811644444444443,9.602194787380114e-05
1115,4.407407407407407,0.0023703703703703703,0.0,0.5575,2.275804814814815,9.602194787380114e-05
1116,4.407407407407407,0.0023703703703703703,0.0,0.558,2.2704314814814817,9.602194787380114e-05
1117,4.407407407407407,0.0023703703703703703,0.0,0.5585,2.2650466666666667,9.602194787380114e-05
1118,4.407407407407407,0.0023703703703703703,0.0,0.559,2.2596492592592594,9.602194787380114e-05
1119,4.407407407407407,0.0023703703703703703,0.0,0.5595,2.2542403703703706,9.602194787380114e-05
1120,4.407407407407407,0.0023703703703703703,0.0,0.56,2.2488181481481484,9.602194787380114e-05
1121,4.407407407407407,0.0023703703703703703,0.0,0.5605,2.2433833333333335,9.602194787380114e-05
1122,4.407407407407407,0.0023703703703703703,0.0,0.561,2.2379355555555556,9.602194787380114e-05
1123,4.407407407407407,0.0023703703703703703,0.0,0.5615,2.2324762962962956,9.602194787380114e-05
1124,4.407407407407407,0.0023703703703703703,0.0,0.562,2.2269200000000002,9.602194787380114e-05
1125,4.407407407407407,0.0023703703703703703,0.0,0.5625,2.2213503703703705,9.602194787380114e-05
1126,4.37037037037037,0.0023703703703703703,-0.037037037037037035,0.563,2.2157670370370366,9.602194787380114e-05
1127,4.37037037037037,0.0023518518518518515,0.0,0.5635,2.2104611111111114,0.00010425240054869888
1128,4.37037037037037,0.0023518518518518515,0.0,0.564,2.204854074074074,0.00010425240054869888
1129,4.333333333333333,0.0023518518518518515,-0.037037037037037035,0.5645,2.199232962962963,0.00010425240054869888
1130,4.333333333333333,0.0023333333333333335,-0.037037037037037035,0.565,2.1938903703703705,0.00011111111111110893
1131,4.333333333333333,0.0023148148148148147,0.0,0.5655,2.1885355555555557,0.00011659807956104196
1132,4.333333333333333,0.0023148148148148147,-0.037037037037037035,0.566,2.1829640740740746,0.00011659807956104196
1133,4.296296296296297,0.0022962962962962963,-0.07407407407407407,0.5665,2.1775,0.00012071330589849083
1134,4.296296296296297,0.002259259259259259,-0.037037037037037035,0.567,2.172314814814815,0.00012482853223594147
1135,4.2592592592592595,0.002240740740740741,-0.037037037037037035,0.5675,2.1668270370370375,0.00012482853223593792
1136,4.2592592592592595,0.0022222222222222222,-0.037037037037037035,0.568,2.1614129629629626,0.00012345679012345557
1137,4.2592592592592595,0.002203703703703704,0.0,0.5685,2.1559033333333333,0.00012071330589849083
1138,4.2592592592592595,0.002203703703703704,0.0,0.569,2.150081851851852,0.00012071330589849083
1139,4.2592592592592595,0.002203703703703704,0.0,0.5695,2.144418888888889,0.00012071330589849083
1140,4.2592592592592595,0.002203703703703704,-0.037037037037037035,0.57,2.1387433333333337,0.00012071330589849083
1141,4.2592592592592595,0.002185185185185185,0.0,0.5705,2.1332651851851856,0.00011659807956104196
1142,4.2592592592592595,0.002185185185185185,-0.037037037037037035,0.571,2.1275640740740744,0.00011659807956104196
1143,4.222222222222222,0.0021666666666666666,-0.037037037037037035,0.5715,2.1219759259259265,0.0001111111111111125
1144,4.222222222222222,0.002148148148148148,0.0,0.572,2.116461481481482,0.00010425240054869533
1145,4.222222222222222,0.002148148148148148,0.0,0.5725,2.110719259259259,0.00010425240054869533
1146,4.185185185185185,0.002148148148148148,-0.037037037037037035,0.573,2.1048796296296297,0.00010425240054869533
1147,4.185185185185185,0.0021296296296296298,0.0,0.5735,2.099148518518518,9.602194787379758e-05
1148,4.111111111111111,0.0021296296296296298,-0.07407407407407407,0.574,2.093193703703704,9.602194787379758e-05
1149,4.111111111111111,0.0020925925925925925,0.0,0.5745,2.087829629629629,7.544581618655854e-05
1150,4.111111111111111,0.0020925925925925925,-0.037037037037037035,0.575,2.082022592592593,7.544581618655854e-05
1151,4.111111111111111,0.002074074074074074,-0.037037037037037035,0.5755,2.0764140740740737,6.310013717421192e-05
1152,4.111111111111111,0.0020555555555555553,0.0,0.576,2.0707948148148145,4.938271604938471e-05
1153,4.111111111111111,0.0020555555555555553,0.0,0.5765,2.0649470370370366,4.938271604938471e-05
1154,4.111111111111111,0.0020555555555555553,0.0,0.577,2.0590848148148146,4.938271604938471e-05
1155,4.111111111111111,0.0020555555555555553,0.0,0.5775,2.0532099999999995,4.938271604938471e-05
1156,4.111111111111111,0.0020555555555555553,0.0,0.578,2.0473188888888885,4.938271604938471e-05
1157,4.074074074074074,0.0020555555555555553,-0.037037037037037035,0.5785,2.0413274074074073,4.938271604938471e-05
1158,4.074074074074074,0.0020370370370370373,0.0,0.579,2.0356281481481484,3.429355281206981e-05
1159,4.037037037037037,0.0020370370370370373,-0.037037037037037035,0.5795,2.0296077777777777,3.429355281206981e-05
1160,4.0,0.0020185185185185184,-0.037037037037037035,0.58,2.0237929629629625,1.7832647462276086e-05
1161,4.0,0.002,0.0,0.5805,2.0180537037037034,0.0
1162,4.0,0.002,0.0,0.581,2.0120803703703705,0.0
1163,4.0,0.002,0.0,0.5815,2.00609,0.0
1164,4.0,0.002,0.0,0.582,2.0000877777777784,0.0
1165,4.0,0.002,0.0,0.5825,1.9940729629629632,0.0
1166,4.0,0.002,0.0,0.583,1.9880411111111114,0.0
1167,4.0,0.002,0.0,0.5835,1.9819955555555555,0.0
1168,4.0,0.002,0.0,0.584,1.9759351851851852,0.0
1169,4.0,0.002,0.0,0.5845,1.96986037037037,0.0
1170,4.0,0.002,0.0,0.585,1.9637692592592586,0.0
1171,4.0,0.002,0.0,0.5855,1.957664814814815,0.0
1172,4.0,0.002,0.0,0.586,1.9515451851851848,0.0
1173,4.0,0.002,0.0,0.5865,1.9454103703703705,0.0
1174,3.962962962962963,0.002,0.0,0.587,1.9392633333333331,0.0
1175,3.925925925925926,0.002,0.0,0.5875,1.9330981481481486,0.0
1176,3.925925925925926,0.002,-0.037037037037037035,0.588,1.927190740740741,0.0
1177,3.925925925925926,0.001981481481481481,0.0,0.5885,1.9213185185185184,1.783264746227786e-05
1178,3.925925925925926,0.001981481481481481,0.0,0.589,1.9153840740740744,1.783264746227786e-05
1179,3.925925925925926,0.001981481481481481,0.0,0.5895,1.9094303703703701,1.783264746227786e-05
1180,3.925925925925926,0.001981481481481481,0.0,0.59,1.9034640740740738,1.783264746227786e-05
1181,3.925925925925926,0.001981481481481481,0.0,0.5905,1.8975748148148142,1.783264746227786e-05
1182,3.888888888888889,0.001981481481481481,0.0,0.591,1.8916700000000004,1.783264746227786e-05
1183,3.888888888888889,0.001981481481481481,0.0,0.5915,1.8856614814814816,1.783264746227786e-05
1184,3.888888888888889,0.001981481481481481,0.0,0.592,1.8800922222222216,1.783264746227786e-05
1185,3.888888888888889,0.001981481481481481,0.0,0.5925,1.8742366666666668,1.783264746227786e-05
1186,3.8518518518518516,0.001981481481481481,0.0,0.593,1.868457037037037,1.783264746227786e-05
1187,3.814814814814815,0.001981481481481481,-0.037037037037037035,0.5935,1.862662592592593,1.783264746227786e-05
1188,3.7777777777777777,0.0019629629629629632,0.0,0.594,1.8572774074074074,3.4293552812070695e-05
1189,3.7777777777777777,0.0019629629629629632,-0.037037037037037035,0.5945,1.8517303703703705,3.4293552812070695e-05
1190,3.6666666666666665,0.0019444444444444444,0.0,0.595,1.8468666666666669,4.938271604938294e-05
1191,3.6296296296296298,0.0019444444444444444,-0.07407407407407407,0.5955,1.8413855555555558,4.938271604938294e-05
1192,3.5925925925925926,0.0019074074074074074,0.0,0.596,1.8366459259259267,7.544581618655677e-05
1193,3.5185185185185186,0.0019074074074074074,-0.037037037037037035,0.5965,1.831415925925926,7.544581618655677e-05
1194,3.5185185185185186,0.0018888888888888887,-0.037037037037037035,0.597,1.8270603703703703,8.641975308642014e-05
1195,3.4444444444444446,0.0018703703703703705,0.0,0.5975,1.8231533333333332,9.602194787379936e-05
1196,3.4444444444444446,0.0018703703703703705,-0.07407407407407407,0.598,1.819274814814815,9.602194787379936e-05
1197,3.4444444444444446,0.0018333333333333333,0.0,0.5985,1.816054074074074,0.0001111111111111116
1198,3.4074074074074074,0.0018333333333333333,0.0,0.599,1.812342962962963,0.0001111111111111116
1199,3.4074074074074074,0.0018333333333333333,0.0,0.5995,1.809645555555556,0.0001111111111111116
1200,3.4074074074074074,0.0018333333333333333,0.0,0.6,1.8072185185185186,0.0001111111111111116
1201,3.3703703703703702,0.0018333333333333333,-0.037037037037037035,0.6005,1.8043211111111106,0.0001111111111111116
1202,3.259259259259259,0.001814814814814815,0.0,0.601,1.8013766666666664,0.00011659807956104196
1203,3.259259259259259,0.001814814814814815,0.0,0.6015,1.798464814814815,0.00011659807956104196
1204,3.259259259259259,0.001814814814814815,-0.037037037037037035,0.602,1.7964811111111112,0.00011659807956104196
1205,3.259259259259259,0.0017962962962962963,0.0,0.6025,1.794453333333333,0.00012071330589849171
1206,3.259259259259259,0.0017962962962962963,0.0,0.603,1.792458888888889,0.00012071330589849171
1207,3.2222222222222223,0.0017962962962962963,0.0,0.6035,1.7909285185185184,0.00012071330589849171
1208,3.2222222222222223,0.0017962962962962963,-0.037037037037037035,0.604,1.7886429629629623,0.00012071330589849171
1209,3.2222222222222223,0.0017777777777777776,0.0,0.6045,1.7871633333333334,0.00012345679012345734
1210,3.185185185185185,0.0017777777777777776,0.0,0.605,1.7849614814814816,0.00012345679012345734
1211,3.185185185185185,0.0017777777777777776,-0.037037037037037035,0.6055,1.7831303703703705,0.00012345679012345734
1212,3.1481481481481484,0.0017592592592592592,0.0,0.606,1.7813574074074072,0.0001248285322359397
1213,3.111111111111111,0.0017592592592592592,0.0,0.6065,1.7798018518518517,0.0001248285322359397
1214,3.111111111111111,0.0017592592592592592,0.0,0.607,1.7778637037037033,0.0001248285322359397
1215,3.111111111111111,0.0017592592592592592,0.0,0.6075,1.7767737037037037,0.0001248285322359397
1216,3.074074074074074,0.0017592592592592592,0.0,0.608,1.7753962962962961,0.0001248285322359397
1217,3.074074074074074,0.0017592592592592592,0.0,0.6085,1.7740148148148152,0.0001248285322359397
1218,3.074074074074074,0.0017592592592592592,0.0,0.609,1.773011111111111,0.0001248285322359397
1219,3.074074074074074,0.0017592592592592592,0.0,0.6095,1.7724799999999998,0.0001248285322359397
1220,3.074074074074074,0.0017592592592592592,0.0,0.61,1.7715666666666667,0.0001248285322359397
1221,3.074074074074074,0.0017592592592592592,0.0,0.6105,1.7708418518518516,0.0001248285322359397
