,Nsec,Sgcc,chiDelta,f,meanS,varSgcc
796,20.93,0.0125,-0.15,0.398,7.7577386,0.012430000000000007
797,20.66,0.012425,-0.13,0.3985,7.693610999999996,0.012373749999999973
798,20.51,0.01236,-0.22,0.399,7.639351300000003,0.012460800000000006
799,20.24,0.01225,-0.16,0.3995,7.585926899999999,0.012644999999999983
800,19.97,0.01217,-0.35,0.4,7.527093900000002,0.012752200000000016
801,19.6,0.011994999999999999,-0.07,0.4005,7.461887099999999,0.011784950000000037
802,19.49,0.01196,-0.24,0.401,7.408163700000001,0.011906799999999976
803,19.4,0.01184,-0.47,0.4015,7.355850400000003,0.011938800000000015
804,19.21,0.011605,-0.29,0.402,7.301189099999996,0.010592949999999974
805,19.11,0.011460000000000001,-0.2,0.4025,7.250288799999998,0.010206799999999986
806,18.95,0.011359999999999999,-0.34,0.403,7.198318100000002,0.010220799999999997
807,18.79,0.01119,-0.34,0.4035,7.144529499999997,0.00899780000000004
808,18.53,0.01102,-0.41,0.404,7.090566399999999,0.009069199999999994
809,18.35,0.010815,-0.31,0.4045,7.039431199999999,0.010026550000000044
810,18.19,0.01066,-0.07,0.405,6.9970321,0.008938800000000014
811,18.02,0.010625,-0.27,0.4055,6.9459114,0.009123750000000002
812,17.81,0.010490000000000001,-0.07,0.406,6.892129899999999,0.00889979999999997
813,17.75,0.010455,-0.22,0.4065,6.8455344,0.008780950000000018
814,17.68,0.010345,-0.12,0.407,6.801175300000001,0.007586949999999973
815,17.62,0.010285,-0.06,0.4075,6.757392000000001,0.007582549999999998
816,17.46,0.010255,-0.17,0.408,6.709597800000003,0.007654949999999985
817,17.28,0.01017,-0.16,0.4085,6.664347100000001,0.007452200000000005
818,17.24,0.01009,-0.12,0.409,6.6230677999999985,0.0066738
819,17.15,0.010029999999999999,-0.1,0.4095,6.5816072000000005,0.006338200000000029
820,17.1,0.009980000000000001,-0.01,0.41,6.541424399999999,0.006519199999999984
821,17.02,0.009975,-0.29,0.4105,6.4996063,0.006563749999999999
822,16.76,0.00983,-0.12,0.411,6.4576848999999985,0.00660220000000001
823,16.68,0.00977,-0.14,0.4115,6.4204928000000026,0.00635420000000002
824,16.62,0.009699999999999999,-0.1,0.412,6.387831000000005,0.006420000000000016
825,16.6,0.00965,-0.04,0.4125,6.358400300000002,0.006394999999999981
826,16.51,0.009630000000000001,-0.15,0.413,6.3207076,0.006446199999999948
827,16.4,0.009555,-0.08,0.4135,6.284231699999999,0.006778950000000009
828,16.29,0.009515000000000001,-0.12,0.414,6.2462113000000015,0.006654549999999972
829,16.24,0.009455,-0.25,0.4145,6.2126872,0.006830950000000001
830,16.12,0.00933,-0.1,0.415,6.178691700000001,0.005992199999999997
831,15.98,0.00928,-0.24,0.4155,6.143235,0.0059932000000000015
832,15.76,0.00916,-0.02,0.416,6.1002714000000005,0.006388799999999975
833,15.66,0.00915,-0.15,0.4165,6.062923599999997,0.006434999999999974
834,15.48,0.009075,-0.2,0.417,6.020443600000002,0.006733750000000015
835,15.29,0.008975,-0.12,0.4175,5.979243800000002,0.006513750000000016
836,15.06,0.008915,-0.29,0.418,5.939639699999998,0.006630550000000028
837,14.89,0.00877,-0.08,0.4185,5.901650100000001,0.006304200000000009
838,14.76,0.00873,-0.16,0.419,5.8610094,0.006594200000000001
839,14.73,0.00865,-0.1,0.4195,5.825162899999997,0.00635499999999999
840,14.56,0.0086,-0.09,0.42,5.784227099999998,0.006350000000000023
841,14.46,0.008555,-0.12,0.4205,5.748688300000001,0.00655895000000001
842,14.34,0.008494999999999999,-0.06,0.421,5.709867400000002,0.0066949500000000346
843,14.26,0.008465,-0.12,0.4215,5.669847899999997,0.006822550000000007
844,14.13,0.008405,-0.22,0.422,5.6320425,0.0068569500000000404
845,13.87,0.008295,-0.2,0.4225,5.590316400000002,0.0070309500000000184
846,13.77,0.008195000000000001,-0.17,0.423,5.5516706,0.006928949999999986
847,13.7,0.00811,-0.11,0.4235,5.516334399999998,0.0068258000000000155
848,13.67,0.008055,-0.05,0.424,5.4827019,0.006658950000000032
849,13.44,0.008029999999999999,-0.4,0.4245,5.445585499999998,0.0064782000000000155
850,13.25,0.00783,-0.05,0.425,5.4121671,0.0052321999999999915
851,13.15,0.0078049999999999994,-0.11,0.4255,5.377789399999999,0.005248950000000007
852,13.11,0.00775,-0.14,0.426,5.346432499999999,0.004905000000000001
853,12.98,0.007679999999999999,-0.2,0.4265,5.312367200000001,0.004575200000000009
854,12.89,0.00758,-0.27,0.427,5.278357200000001,0.0045771999999999905
855,12.8,0.007445,-0.11,0.4275,5.246381500000001,0.003838949999999983
856,12.7,0.00739,-0.18,0.428,5.214445400000002,0.0036758000000000094
857,12.59,0.0073,-0.13,0.4285,5.184127200000001,0.0031899999999999975
858,12.44,0.007235,-0.14,0.429,5.152004999999997,0.003174549999999982
859,12.35,0.007165,-0.18,0.4295,5.121820299999999,0.003050549999999987
860,12.19,0.0070750000000000006,-0.13,0.43,5.0925956,0.003103750000000005
861,12.07,0.00701,-0.03,0.4305,5.0625922999999995,0.0030598000000000096
862,11.96,0.006995,-0.19,0.431,5.0352114,0.003074950000000001
863,11.87,0.006900000000000001,-0.12,0.4315,5.009477999999996,0.003089999999999989
864,11.66,0.00684,-0.15,0.432,4.980686000000001,0.0028988000000000087
865,11.51,0.006764999999999999,-0.19,0.4325,4.954910099999999,0.0025145500000000143
866,11.44,0.00667,-0.21,0.433,4.931110200000001,0.002732199999999992
867,11.3,0.0065650000000000005,-0.13,0.4335,4.9065758000000015,0.0021665499999999867
868,11.19,0.0065,-0.01,0.434,4.881419300000002,0.002260000000000005
869,11.15,0.006495,-0.03,0.4345,4.859913500000001,0.002254949999999994
870,11.14,0.0064800000000000005,-0.05,0.435,4.840310600000001,0.0022391999999999824
871,11.07,0.006455,-0.08,0.4355,4.8202169,0.002190950000000001
872,11.05,0.006415,-0.02,0.436,4.8022622,0.00214054999999999
873,10.97,0.006405,-0.04,0.4365,4.7834515999999985,0.002116950000000003
874,10.96,0.006385,-0.07,0.437,4.765587499999998,0.0021485500000000143
875,10.92,0.00635,-0.03,0.4375,4.746633600000001,0.0021150000000000092
876,10.85,0.006335,0.0,0.438,4.7276846,0.002180549999999997
877,10.85,0.006335,-0.04,0.4385,4.7110129999999995,0.002180549999999997
878,10.82,0.006315,-0.03,0.439,4.6930937,0.002236549999999994
879,10.78,0.0063,-0.15,0.4395,4.6758215000000005,0.002210000000000008
880,10.75,0.006225,-0.02,0.44,4.656944299999999,0.0024137500000000218
881,10.73,0.006215,-0.03,0.4405,4.6403056000000005,0.002422550000000001
882,10.71,0.0062,-0.07,0.441,4.6207714,0.0022999999999999974
883,10.69,0.006165,-0.04,0.4415,4.6029338000000015,0.002200550000000007
884,10.65,0.006144999999999999,0.0,0.442,4.584375700000001,0.0021929500000000103
885,10.64,0.006144999999999999,0.0,0.4425,4.566859199999999,0.0021929500000000103
886,10.63,0.006144999999999999,-0.15,0.443,4.546823400000001,0.0021929500000000103
887,10.57,0.00607,-0.01,0.4435,4.527186800000001,0.0023001999999999897
888,10.51,0.006065,-0.15,0.444,4.5071357,0.002306549999999987
889,10.47,0.0059900000000000005,-0.01,0.4445,4.4884737,0.00240979999999999
890,10.42,0.005985000000000001,-0.06,0.445,4.468488299999999,0.0024145500000000053
891,10.4,0.005955,-0.03,0.4455,4.449781400000002,0.0024109499999999855
892,10.32,0.00594,-0.04,0.446,4.4295819000000005,0.002402799999999985
893,10.28,0.00592,-0.03,0.4465,4.412784499999998,0.0023872000000000073
894,10.2,0.0059050000000000005,-0.04,0.447,4.3934496,0.002426950000000005
895,10.18,0.005885,-0.02,0.4475,4.3750638,0.0024885500000000034
896,10.16,0.005875,-0.01,0.448,4.358572599999999,0.0025037499999999964
897,10.15,0.00587,-0.03,0.4485,4.340542099999999,0.0025361999999999937
898,10.15,0.005855000000000001,-0.08,0.449,4.323440499999999,0.0025129499999999895
899,10.1,0.005815000000000001,-0.01,0.4495,4.305140299999999,0.0024665499999999836
900,10.07,0.005809999999999999,-0.1,0.45,4.287749500000001,0.0024678000000000113
901,10.04,0.0057599999999999995,-0.03,0.4505,4.271194699999999,0.0023148000000000053
902,10.0,0.005745,-0.01,0.451,4.2539738000000025,0.002314949999999996
903,9.98,0.00574,-0.05,0.4515,4.2384423,0.0023247999999999962
904,9.97,0.005715,-0.04,0.452,4.222588399999999,0.0023725499999999898
905,9.95,0.005695,-0.01,0.4525,4.207722399999998,0.002348950000000002
906,9.89,0.005690000000000001,-0.06,0.453,4.190612099999999,0.0023577999999999976
907,9.85,0.00566,-0.01,0.4535,4.173423199999999,0.0024388000000000005
908,9.79,0.005655,-0.02,0.454,4.157064500000001,0.002456949999999999
909,9.78,0.005645,-0.1,0.4545,4.140623299999999,0.0024629499999999993
910,9.75,0.005595,-0.09,0.455,4.124044799999998,0.0025269500000000135
911,9.69,0.00555,0.0,0.4555,4.106439500000002,0.002375
912,9.6,0.00555,-0.08,0.456,4.089909199999999,0.002375
913,9.51,0.00551,-0.09,0.4565,4.072236600000002,0.0023498000000000017
914,9.46,0.005465,-0.07,0.457,4.056871,0.002412550000000003
915,9.42,0.00543,-0.15,0.4575,4.040866999999999,0.0024602000000000074
916,9.38,0.005355,-0.04,0.458,4.024425699999999,0.0023129499999999864
917,9.33,0.005335,-0.03,0.4585,4.007282999999999,0.002220550000000003
918,9.19,0.00532,-0.1,0.459,3.9878076999999994,0.002225199999999994
919,9.11,0.0052699999999999995,-0.08,0.4595,3.9681618000000003,0.00215420000000001
920,8.99,0.00523,-0.07,0.46,3.949841,0.0021441999999999906
921,8.91,0.005195,-0.16,0.4605,3.9319945999999986,0.0021789499999999933
922,8.83,0.005115000000000001,-0.06,0.461,3.914399299999999,0.002098549999999996
923,8.68,0.005085,-0.19,0.4615,3.8939774999999996,0.002030549999999998
924,8.55,0.0049900000000000005,-0.08,0.462,3.876404,0.0019197999999999952
925,8.45,0.00495,-0.13,0.4625,3.858474400000002,0.0020049999999999955
926,8.38,0.004885,-0.16,0.463,3.8407377999999994,0.0019685500000000077
927,8.33,0.004804999999999999,-0.06,0.4635,3.8239785000000013,0.001818950000000001
928,8.25,0.004775000000000001,-0.2,0.464,3.8052946000000003,0.001843749999999993
929,8.17,0.0046749999999999995,-0.04,0.4645,3.787580699999999,0.0018237499999999968
930,8.07,0.004655,-0.04,0.465,3.769229699999999,0.0018569499999999976
931,8.04,0.004634999999999999,-0.12,0.4655,3.7525043,0.001848550000000003
932,7.92,0.004575,-0.16,0.466,3.7350921999999995,0.0019137499999999931
933,7.73,0.004495,-0.3,0.4665,3.7169536,0.0020049499999999936
934,7.66,0.004345,-0.04,0.467,3.700455700000001,0.0018369500000000017
935,7.6,0.004325,-0.12,0.4675,3.6847690999999987,0.00184375
936,7.49,0.004265,-0.18,0.468,3.667631599999999,0.0014145500000000055
937,7.34,0.004175,-0.09,0.4685,3.6510254999999994,0.0013537500000000051
938,7.2,0.00413,-0.16,0.469,3.6345568999999984,0.0012862000000000008
939,7.13,0.00405,-0.17,0.4695,3.6183939999999977,0.0011049999999999968
940,7.07,0.003965,-0.12,0.47,3.602969600000001,0.0011325500000000056
941,7.0,0.0039049999999999996,-0.12,0.4705,3.5870103,0.0009669500000000042
942,6.95,0.0038450000000000003,-0.14,0.471,3.5715568,0.0009569499999999955
943,6.88,0.0037749999999999997,-0.15,0.4715,3.5564131999999997,0.0008637499999999996
944,6.82,0.0037,-0.03,0.472,3.540471599999999,0.0007399999999999985
945,6.72,0.003685,-0.06,0.4725,3.5245889999999997,0.0007565499999999972
946,6.7,0.003655,-0.07,0.473,3.5106536000000004,0.0007769500000000029
947,6.6,0.00362,-0.07,0.4735,3.494998699999999,0.0007312000000000012
948,6.56,0.003585,-0.08,0.474,3.481233099999999,0.0006805500000000037
949,6.5,0.003545,-0.14,0.4745,3.4670365000000007,0.0005409500000000023
950,6.42,0.0034750000000000002,-0.03,0.475,3.4523062999999996,0.0004237499999999983
951,6.33,0.00346,-0.04,0.4755,3.4383299000000016,0.00038679999999999737
952,6.27,0.00344,-0.03,0.476,3.4249200999999982,0.00036280000000000356
953,6.26,0.0034249999999999997,-0.08,0.4765,3.411009100000001,0.0003637500000000031
954,6.22,0.003385,-0.07,0.477,3.3977282999999994,0.000348550000000003
955,6.19,0.00335,-0.05,0.4775,3.3843468999999997,0.00029499999999999817
956,6.18,0.0033250000000000003,-0.07,0.478,3.3716452999999995,0.0002937499999999993
957,6.16,0.00329,-0.04,0.4785,3.358624100000002,0.0002818000000000005
958,6.15,0.00327,-0.05,0.479,3.346091000000001,0.00028420000000000203
959,6.12,0.003245,-0.05,0.4795,3.333124499999999,0.00022494999999999975
960,6.1,0.00322,-0.02,0.48,3.3210061000000017,0.00021319999999999694
961,6.09,0.00321,-0.04,0.4805,3.3083895999999986,0.00020179999999999864
962,6.05,0.00319,0.0,0.481,3.296421999999999,0.00016779999999999971
963,6.02,0.00319,-0.02,0.4815,3.2842492999999995,0.00016779999999999971
964,5.99,0.00318,-0.07,0.482,3.272962,0.00016519999999999868
965,5.99,0.0031450000000000002,-0.07,0.4825,3.262341000000001,0.0001629499999999986
966,5.98,0.00311,-0.02,0.483,3.250703100000001,0.00010580000000000211
967,5.95,0.0031,-0.01,0.4835,3.2398977999999987,9.999999999999786e-05
968,5.94,0.003095,-0.01,0.484,3.2290357000000007,9.69499999999961e-05
969,5.93,0.00309,-0.01,0.4845,3.2188158,9.380000000000166e-05
970,5.92,0.003085,-0.03,0.485,3.2082446,9.055000000000036e-05
971,5.91,0.00307,0.0,0.4855,3.1983118999999993,8.020000000000138e-05
972,5.88,0.00307,-0.03,0.486,3.1881922000000005,8.020000000000138e-05
973,5.84,0.003055,-0.02,0.4865,3.1786141,6.894999999999741e-05
974,5.83,0.003045,-0.04,0.487,3.1692553999999995,7.094999999999984e-05
975,5.82,0.003025,-0.03,0.4875,3.1599736000000003,7.375000000000042e-05
976,5.79,0.0030099999999999997,-0.02,0.488,3.150851999999999,6.98000000000043e-05
977,5.77,0.003,-0.03,0.4885,3.1416946,5.999999999999872e-05
978,5.77,0.002985,0.0,0.489,3.133090699999999,5.455000000000254e-05
979,5.7,0.002985,0.0,0.4895,3.1243546,5.455000000000254e-05
980,5.64,0.002985,-0.03,0.49,3.1156413000000005,5.455000000000254e-05
981,5.61,0.00297,-0.01,0.4905,3.107143600000001,5.819999999999581e-05
982,5.57,0.0029649999999999998,-0.03,0.491,3.0988887999999997,5.255000000000365e-05
983,5.5,0.0029500000000000004,0.0,0.4915,3.0908341000000012,5.499999999999972e-05
984,5.49,0.0029500000000000004,-0.01,0.492,3.0822915999999996,5.499999999999972e-05
985,5.48,0.0029449999999999997,-0.03,0.4925,3.0744433000000004,5.8950000000002944e-05
986,5.45,0.0029300000000000003,-0.02,0.493,3.0665593,7.019999999999627e-05
987,5.44,0.00292,-0.03,0.4935,3.0586404999999997,7.720000000000127e-05
988,5.43,0.0029049999999999996,-0.02,0.494,3.050885399999998,8.695000000000164e-05
989,5.42,0.002895,0.0,0.4945,3.0430962,9.295000000000187e-05
990,5.41,0.002895,0.0,0.495,3.0353521000000008,9.295000000000187e-05
991,5.41,0.002895,0.0,0.4955,3.027373200000001,9.295000000000187e-05
992,5.37,0.002895,-0.02,0.496,3.019677700000001,9.295000000000187e-05
993,5.37,0.002885,-0.01,0.4965,3.011945800000001,9.855000000000302e-05
994,5.33,0.0028799999999999997,-0.03,0.497,3.0042204999999997,0.00010120000000000218
995,5.33,0.0028650000000000004,-0.01,0.4975,2.996478099999999,9.854999999999947e-05
996,5.31,0.0028599999999999997,-0.03,0.498,2.9886810999999995,0.00010080000000000311
997,5.3,0.0028450000000000003,-0.02,0.4985,2.980929300000001,0.00010695000000000122
998,5.3,0.002835,-0.02,0.499,2.973282899999999,0.00011054999999999992
999,5.3,0.0028250000000000003,0.0,0.4995,2.9653596999999996,0.00011374999999999779
1000,5.3,0.0028250000000000003,-0.01,0.5,2.957440600000001,0.00011374999999999779
1001,5.3,0.00282,0.0,0.5005,2.9497273999999982,0.00011520000000000153
1002,5.3,0.00282,0.0,0.501,2.941916899999999,0.00011520000000000153
1003,5.3,0.00282,0.0,0.5015,2.934050899999998,0.00011520000000000153
1004,5.3,0.00282,-0.02,0.502,2.9262092,0.00011520000000000153
1005,5.3,0.00281,-0.01,0.5025,2.918575999999999,0.00011779999999999901
1006,5.29,0.002805,0.0,0.503,2.9107440999999996,0.00011894999999999811
1007,5.29,0.002805,0.0,0.5035,2.9026325999999996,0.00011894999999999811
1008,5.29,0.002805,0.0,0.504,2.8946867999999997,0.00011894999999999811
1009,5.29,0.002805,0.0,0.5045,2.8867251000000014,0.00011894999999999811
1010,5.29,0.002805,-0.01,0.505,2.8787673999999988,0.00011894999999999811
1011,5.29,0.0028,0.0,0.5055,2.870774599999999,0.00012000000000000277
1012,5.29,0.0028,0.0,0.506,2.8627441,0.00012000000000000277
1013,5.29,0.0028,0.0,0.5065,2.8547986999999995,0.00012000000000000277
1014,5.28,0.0028,0.0,0.507,2.8468788999999997,0.00012000000000000277
1015,5.28,0.0028,0.0,0.5075,2.838758499999999,0.00012000000000000277
1016,5.28,0.0028,-0.02,0.508,2.8307650999999994,0.00012000000000000277
1017,5.28,0.00279,0.0,0.5085,2.8228602999999985,0.00012179999999999857
1018,5.28,0.00279,-0.01,0.509,2.8148121,0.00012179999999999857
1019,5.28,0.002785,0.0,0.5095,2.8069764000000017,0.00012254999999999861
1020,5.28,0.002785,0.0,0.51,2.7987122999999987,0.00012254999999999861
1021,5.28,0.002785,0.0,0.5105,2.7908207000000003,0.00012254999999999861
1022,5.27,0.002785,-0.01,0.511,2.7827285,0.00012254999999999861
1023,5.27,0.00278,0.0,0.5115,2.7746627999999993,0.00012320000000000243
1024,5.27,0.00278,0.0,0.512,2.766475599999999,0.00012320000000000243
1025,5.27,0.00278,0.0,0.5125,2.758312699999999,0.00012320000000000243
1026,5.27,0.00278,0.0,0.513,2.7500705999999995,0.00012320000000000243
1027,5.27,0.00278,-0.01,0.5135,2.7418324999999997,0.00012320000000000243
1028,5.27,0.002775,-0.01,0.514,2.7339109,0.00012375000000000114
1029,5.27,0.00277,0.0,0.5145,2.7255791,0.0001242000000000001
1030,5.27,0.00277,0.0,0.515,2.717415199999999,0.0001242000000000001
1031,5.26,0.00277,0.0,0.5155,2.7092338000000007,0.0001242000000000001
1032,5.25,0.00277,-0.01,0.516,2.7009719000000008,0.0001242000000000001
1033,5.25,0.002765,-0.01,0.5165,2.6926778,0.0001245499999999975
1034,5.25,0.00276,0.0,0.517,2.6845531000000005,0.00012480000000000225
1035,5.25,0.00276,0.0,0.5175,2.6762411000000004,0.00012480000000000225
1036,5.25,0.00276,-0.01,0.518,2.66787,0.00012480000000000225
1037,5.25,0.002755,0.0,0.5185,2.6600475,0.0001249500000000001
1038,5.25,0.002755,0.0,0.519,2.6517467999999997,0.0001249500000000001
1039,5.24,0.002755,-0.01,0.5195,2.643616699999999,0.0001249500000000001
1040,5.21,0.00275,-0.02,0.52,2.6354523999999997,0.000125
1041,5.2,0.0027400000000000002,-0.02,0.5205,2.6271708999999994,0.0001247999999999987
1042,5.19,0.00273,-0.02,0.521,2.6190608999999996,0.0001242000000000001
1043,5.17,0.00272,-0.01,0.5215,2.6110192999999997,0.00012319999999999709
1044,5.17,0.002715,-0.03,0.522,2.6028505,0.00013255000000000195
1045,5.15,0.0027,-0.02,0.5225,2.5950114000000006,0.0001399999999999988
1046,5.14,0.00269,-0.02,0.523,2.5871291000000003,0.00013780000000000037
1047,5.14,0.00268,-0.02,0.5235,2.579294199999999,0.00013519999999999754
1048,5.13,0.00267,-0.03,0.524,2.5716755000000004,0.000132200000000001
1049,5.08,0.002655,-0.03,0.5245,2.5640240999999993,0.00012695000000000257
1050,5.04,0.00264,-0.03,0.525,2.5564218999999997,0.00012079999999999913
1051,5.01,0.002625,-0.03,0.5255,2.549036300000001,0.00011374999999999958
1052,4.95,0.00261,-0.02,0.526,2.5415718999999997,0.00012580000000000168
1053,4.91,0.0026,-0.05,0.5265,2.5343195999999995,0.00011999999999999922
1054,4.88,0.002575,-0.03,0.527,2.5273880999999996,0.00011374999999999779
1055,4.86,0.00256,-0.03,0.5275,2.5206240999999996,0.00011280000000000002
1056,4.83,0.002545,-0.04,0.528,2.5138465,0.00012095000000000055
1057,4.79,0.002525,-0.03,0.5285,2.507463099999999,0.00010375000000000156
1058,4.72,0.0025099999999999996,-0.04,0.529,2.5009974,0.00010980000000000345
1059,4.71,0.00249,-0.03,0.5295,2.4948442000000006,9.979999999999833e-05
1060,4.69,0.002475,0.0,0.53,2.4889080000000003,0.00010374999999999978
1061,4.68,0.002475,-0.01,0.5305,2.4829217,0.00010374999999999978
1062,4.67,0.0024700000000000004,-0.03,0.531,2.477377900000001,9.819999999999851e-05
1063,4.65,0.002455,-0.02,0.5315,2.4720054,8.094999999999964e-05
1064,4.6,0.0024449999999999997,0.0,0.532,2.466681100000001,6.895000000000273e-05
1065,4.56,0.0024449999999999997,0.0,0.5325,2.4613775999999987,6.895000000000273e-05
1066,4.56,0.0024449999999999997,-0.01,0.533,2.4561479999999993,6.895000000000273e-05
1067,4.54,0.00244,-0.03,0.5335,2.4511499999999997,6.280000000000108e-05
1068,4.53,0.0024249999999999996,-0.01,0.534,2.4460676,7.37500000000022e-05
1069,4.53,0.00242,-0.01,0.5345,2.4406810000000005,6.719999999999971e-05
1070,4.53,0.002415,0.0,0.535,2.4355867999999994,7.0549999999999e-05
1071,4.53,0.002415,0.0,0.5355,2.4305391,7.0549999999999e-05
1072,4.53,0.002415,0.0,0.536,2.4254817999999996,7.0549999999999e-05
1073,4.51,0.002415,-0.01,0.5365,2.420347100000001,7.0549999999999e-05
1074,4.48,0.0024100000000000002,0.0,0.537,2.4150998,7.379999999999853e-05
1075,4.47,0.0024100000000000002,0.0,0.5375,2.4098780000000004,7.379999999999853e-05
1076,4.46,0.0024100000000000002,0.0,0.538,2.404797399999999,7.379999999999853e-05
1077,4.46,0.0024100000000000002,-0.01,0.5385,2.3997052999999995,7.379999999999853e-05
1078,4.45,0.002405,-0.02,0.539,2.3946964999999993,7.695000000000186e-05
1079,4.44,0.002395,-0.01,0.5395,2.3896179000000006,8.29500000000003e-05
1080,4.44,0.00239,0.0,0.54,2.3844567,8.579999999999898e-05
1081,4.43,0.00239,0.0,0.5405,2.3792326000000004,8.579999999999898e-05
1082,4.43,0.00239,-0.01,0.541,2.3740635000000005,8.579999999999898e-05
1083,4.42,0.002385,0.0,0.5415,2.3689764999999996,8.855000000000146e-05
1084,4.42,0.002385,-0.02,0.542,2.3637851000000003,8.855000000000146e-05
1085,4.41,0.002375,0.0,0.5425,2.3587265000000004,9.375e-05
1086,4.41,0.002375,0.0,0.543,2.3534908000000008,9.375e-05
1087,4.41,0.002375,0.0,0.5435,2.3483522,9.375e-05
1088,4.41,0.002375,-0.01,0.544,2.343180000000001,9.375e-05
1089,4.41,0.00237,0.0,0.5445,2.3380943,9.619999999999961e-05
1090,4.41,0.00237,0.0,0.545,2.3329025000000003,9.619999999999961e-05
1091,4.4,0.00237,0.0,0.5455,2.3277175,9.619999999999961e-05
1092,4.4,0.00237,-0.01,0.546,2.3224989000000003,9.619999999999961e-05
1093,4.4,0.0023650000000000003,0.0,0.5465,2.3173672000000005,9.854999999999769e-05
1094,4.4,0.0023650000000000003,0.0,0.547,2.312126699999999,9.854999999999769e-05
1095,4.4,0.0023650000000000003,0.0,0.5475,2.3069208,9.854999999999769e-05
1096,4.39,0.0023650000000000003,0.0,0.548,2.301679300000001,9.854999999999769e-05
1097,4.38,0.0023650000000000003,0.0,0.5485,2.2963818999999996,9.854999999999769e-05
1098,4.37,0.0023650000000000003,-0.01,0.549,2.2910733000000003,9.854999999999769e-05
1099,4.36,0.0023599999999999997,0.0,0.5495,2.2858484999999997,0.00010080000000000134
1100,4.35,0.0023599999999999997,-0.01,0.55,2.2805163,0.00010080000000000134
1101,4.35,0.002355,0.0,0.5505,2.2752916000000005,0.00010294999999999987
1102,4.35,0.002355,-0.01,0.551,2.2700020999999997,0.00010294999999999987
1103,4.34,0.00235,-0.02,0.5515,2.2647099999999996,0.00010499999999999865
1104,4.34,0.00234,-0.02,0.552,2.2594588,0.00010880000000000222
1105,4.34,0.00233,-0.01,0.5525,2.2541955000000002,0.00011219999999999964
1106,4.33,0.0023250000000000002,-0.02,0.553,2.2488680999999993,0.00011374999999999958
1107,4.32,0.002315,-0.03,0.5535,2.2435815999999997,0.00011655000000000192
1108,4.3,0.0023,-0.03,0.554,2.2382695,0.00012000000000000099
1109,4.3,0.002285,-0.01,0.5545,2.2330132000000003,0.00012254999999999861
1110,4.28,0.00228,-0.02,0.555,2.2275714000000004,0.00012320000000000064
1111,4.26,0.00227,-0.02,0.5555,2.2221929000000005,0.0001242000000000001
1112,4.25,0.00226,-0.04,0.556,2.216847,0.00012480000000000225
1113,4.22,0.0022400000000000002,-0.04,0.5565,2.2115549999999997,0.0001247999999999987
1114,4.21,0.00222,-0.01,0.557,2.2063181999999997,0.00012319999999999887
1115,4.21,0.002215,-0.01,0.5575,2.2009289999999995,0.00012255000000000217
1116,4.19,0.00221,-0.02,0.558,2.1954365999999994,0.00012180000000000036
1117,4.17,0.0022,-0.04,0.5585,2.1899865999999997,0.00011999999999999922
1118,4.14,0.00218,-0.03,0.559,2.1846566000000003,0.00011519999999999798
1119,4.14,0.002165,0.0,0.5595,2.179328,0.00011054999999999992
1120,4.12,0.002165,-0.03,0.56,2.1737539999999997,0.00011054999999999992
1121,4.11,0.00215,-0.03,0.5605,2.1683783,0.00010500000000000042
1122,4.11,0.0021349999999999997,0.0,0.561,2.1630147,9.855000000000124e-05
1123,4.11,0.0021349999999999997,-0.02,0.5615,2.1574728999999992,9.855000000000124e-05
1124,4.11,0.002125,-0.03,0.562,2.1520055,9.375e-05
1125,4.1,0.00211,-0.02,0.5625,2.1465815,8.580000000000077e-05
1126,4.09,0.0021000000000000003,-0.01,0.563,2.14109,8.000000000000007e-05
1127,4.07,0.002095,-0.03,0.5635,2.1355088,7.694999999999829e-05
1128,4.06,0.0020800000000000003,-0.04,0.564,2.1300019999999997,6.719999999999971e-05
1129,4.03,0.00206,-0.06,0.5645,2.124539300000001,5.2799999999999515e-05
1130,4.02,0.0020299999999999997,-0.02,0.565,2.1192254999999993,2.820000000000178e-05
1131,4.02,0.00202,0.0,0.5655,2.1136951999999996,1.919999999999966e-05
1132,4.02,0.00202,0.0,0.566,2.1080384999999997,1.919999999999966e-05
1133,4.02,0.00202,-0.02,0.5665,2.1023475,1.919999999999966e-05
1134,4.02,0.0020099999999999996,0.0,0.567,2.096756799999999,9.800000000002029e-06
1135,4.01,0.0020099999999999996,-0.01,0.5675,2.0910374000000003,9.800000000002029e-06
1136,4.01,0.002005,0.0,0.568,2.085362599999999,4.950000000000898e-06
1137,4.0,0.002005,-0.01,0.5685,2.0796178000000016,4.950000000000898e-06
1138,4.0,0.002,0.0,0.569,2.0739396000000005,0.0
1139,4.0,0.002,0.0,0.5695,2.0681914,0.0
1140,4.0,0.002,0.0,0.57,2.062430100000001,0.0
1141,4.0,0.002,0.0,0.5705,2.0566547999999996,0.0
1142,4.0,0.002,0.0,0.571,2.050866900000001,0.0
1143,4.0,0.002,0.0,0.5715,2.0450639,0.0
1144,4.0,0.002,0.0,0.572,2.0392484000000004,0.0
1145,4.0,0.002,0.0,0.5725,2.0334209000000003,0.0
1146,4.0,0.002,0.0,0.573,2.0275763,0.0
1147,4.0,0.002,0.0,0.5735,2.0217197,0.0
1148,4.0,0.002,0.0,0.574,2.015849700000001,0.0
1149,4.0,0.002,0.0,0.5745,2.0099643000000005,0.0
